date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:08	229/229	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2011:52:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
11:40:09	753084/753084	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:08%20GMT	https://www.classcentral.com/university/columbia	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
11:40:09	2387/2387	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2019:02:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
11:40:10	735105/735105	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:10%20GMT	https://www.classcentral.com/university/cornell	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
11:40:10	237/237	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2008:06:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
11:40:11	4778/4778	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2016:36:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
11:40:11	238/238	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2012:27:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
11:40:12	783466/783466	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:11%20GMT	https://www.classcentral.com/university/edinburgh	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
11:40:12	5180/5180	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:05:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
11:40:13	241/241	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:29:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
11:40:14	742133/742133	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:13%20GMT	https://www.classcentral.com/university/purdue	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
11:40:14	1879/1879	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2008:59:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
11:40:15	203/203	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2007:57:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
11:40:15	795387/795387	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:15%20GMT	https://www.classcentral.com/university/penn	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
11:40:15	2471/2471	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2000:10:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
11:40:16	170/170	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2012:00:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
11:40:17	763086/763086	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:16%20GMT	https://www.classcentral.com/university/duke	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
11:40:17	1630/1630	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2009:17:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
11:40:18	220/220	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2009:50:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
11:40:19	791633/791633	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:18%20GMT	https://www.classcentral.com/university/umich	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
11:40:19	2702/2702	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2019:39:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
11:40:20	174/174	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:29:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
11:40:20	839905/839905	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:20%20GMT	https://www.classcentral.com/provider/coursera	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/provider/coursera.html	(from https://www.classcentral.com/)
11:40:20	1346/1346	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2022:21:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
11:40:21	202/202	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Dec%202022%2005:26:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
11:40:22	830898/830898	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:21%20GMT	https://www.classcentral.com/provider/edx	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/provider/edx.html	(from https://www.classcentral.com/)
11:40:22	2103/2103	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2015:09:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sqe227.png	(from https://www.classcentral.com/)
11:40:23	215/215	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2008:06:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
11:40:23	838075/838075	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:23%20GMT	https://www.classcentral.com/provider/futurelearn	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
11:40:23	1603/1603	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:58:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
11:40:24	206/206	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:53:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
11:40:25	767591/767591	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:24%20GMT	https://www.classcentral.com/provider/udemy	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/provider/udemy.html	(from https://www.classcentral.com/)
11:40:25	1382/1382	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2013:25:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
11:40:25	7795/7795	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2016:40:25%20GMT	https://www.classcentral.com/provider/swayam	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/provider/swayam	(from https://www.classcentral.com/)
11:40:25	240/240	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:53:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
11:40:26	2696/2696	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2017:26:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
11:40:26	8078/8078	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2016:40:26%20GMT	https://www.classcentral.com/provider/linkedin-learning	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/provider/linkedin-learning.12c.delayed	(from https://www.classcentral.com/)
11:40:26	242/242	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2013:53:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
11:40:26	1749/1749	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2017:55:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
11:40:27	8024/8024	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2016:40:27%20GMT	https://www.classcentral.com/provider/skillshare	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/provider/skillshare.12f.delayed	(from https://www.classcentral.com/)
11:40:27	201/201	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2009:16:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a3789896c1d0a14de697235ee08d15a2	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sqad55.png	(from https://www.classcentral.com/)
11:40:27	1888/1888	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2013:58:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d9e51a1e711dbb0e1cb34e4c63551231	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sq9645.png	(from https://www.classcentral.com/)
11:40:28	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2016:40:28%20GMT	https://www.classcentral.com/providers	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/providers.132.delayed	(from https://www.classcentral.com/)
11:40:28	207/207	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2009:10:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d1a5252eced81b288a32d85450c59c2c	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/google26e5.png	(from https://www.classcentral.com/)
11:40:28	2096/2096	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2022:33:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=28a13d6dddffe8d861ff5decfb83a695	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/googlec927.png	(from https://www.classcentral.com/)
11:40:28	241/241	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2015:28:23%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=0e6768b26fa5cff3593a86387373881b	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/amazon11a8.png	(from https://www.classcentral.com/)
11:40:29	3646/3646	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2007:45:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=41e781e76e91b5059a7fbc2168283667	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/amazonbfc4.png	(from https://www.classcentral.com/)
11:40:29	8034/8034	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2016:40:29%20GMT	https://www.classcentral.com/institution/microsoft	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/institution/microsoft.137.delayed	(from https://www.classcentral.com/)
11:40:29	204/204	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2008:53:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=5e01e01016483fce0a4b92b7b734514f	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsoftca5a.png	(from https://www.classcentral.com/)
11:40:29	1280/1280	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:58:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=2e82f16f3e381d409b5b2924c9665bd7	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsofte4df.png	(from https://www.classcentral.com/)
11:40:30	245/245	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2007:57:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=9524762b61f030042e91b0ea214e8ed1	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibm7639.png	(from https://www.classcentral.com/)
11:40:31	745314/745314	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:30%20GMT	https://www.classcentral.com/institution/ibm	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/institution/ibm.html	(from https://www.classcentral.com/)
11:40:31	2611/2611	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2013:58:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=fbb4ccdbbb895bfc02137b42107f2edf	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibmb3ff.png	(from https://www.classcentral.com/)
11:40:31	7852/7852	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2016:40:31%20GMT	https://www.classcentral.com/institution/smithsonian	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/institution/smithsonian	(from https://www.classcentral.com/)
11:40:32	245/245	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2023:14:17%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d8d6ce5859a502dbae72372553f2a21d	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian0cee.png	(from https://www.classcentral.com/)
11:40:32	5452/5452	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2007:59:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce8c63e4445f3cfed1a9f95579a52d11	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian8661.png	(from https://www.classcentral.com/)
11:40:32	8100/8100	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Mar%202023%2016:40:32%20GMT	https://www.classcentral.com/institution/united-nations	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/institution/united-nations.140.delayed	(from https://www.classcentral.com/)
11:40:32	202/202	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2016:14:29%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f2d81ad842cb2b150fc44520018729e6	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsaaac.png	(from https://www.classcentral.com/)
11:40:33	2932/2932	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2013:58:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=6d29c7e53511de20226e41e2ea583662	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsa2cd.png	(from https://www.classcentral.com/)
11:40:34	189/189	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2004:01:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=b9bc36624d8366ad5068c550da0e919b	C:/Users/57300/Desktop/clas/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/british-councilbe04.png	(from https://www.classcentral.com/)
11:40:34	758607/758607	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:40:34%20GMT	https://www.classcentral.com/institution/british-council	C:/Users/57300/Desktop/clas/classcentral/www.classcentral.com/institution/british-council.html	(from https://www.classcentral.com/)
